time_s,height_ukf_m,velocity_ukf_mps,acceleration_ukf_mps2,height_sigma_m,velocity_sigma_mps,acceleration_sigma_mps2,tm_height_m,tm_speed_mps,tm_pressure_pa,em_height_m,em_speed_mps,em_pressure_pa
10.150000,2180.116568,449.937887,4.010635,6.878207,2.594356,5.376301,2439.610000,508.170000,64645.000000,2447.650000,596.170000,63518.500000
10.200000,2208.988005,451.945766,4.512042,6.892739,2.596192,5.376301,2471.880000,508.410000,64376.000000,2478.010000,589.105000,63269.000000
10.250000,2237.959294,453.936764,4.437932,6.907177,2.598070,5.376301,2498.840000,508.650000,64152.000000,2506.090000,581.750000,63039.000000
10.300000,2267.028849,455.865484,3.648088,6.921533,2.599990,5.376301,2526.360000,508.820000,63924.000000,2537.740000,574.175000,62780.500000
10.350000,2296.156058,457.747415,3.023494,6.935817,2.601950,5.376301,2556.990000,508.940000,63671.000000,2560.765000,566.455000,62593.000000
10.400000,2325.382821,459.590639,2.463836,6.950040,2.603950,5.376301,2589.670000,509.030000,63402.000000,2593.895000,558.635000,62324.000000
10.450000,2354.698527,461.403724,1.814442,6.964211,2.605989,5.376301,2617.820000,509.110000,63171.000000,2617.610000,550.705000,62132.000000
10.500000,2384.013464,463.166328,1.323140,6.978340,2.608065,5.376301,2643.850000,509.160000,62958.000000,2644.620000,542.710000,61914.000000
10.550000,2413.307475,464.959936,2.063890,6.992432,2.610178,5.376301,2672.400000,509.240000,62725.000000,2664.240000,534.730000,61756.000000
10.600000,2442.529674,466.750858,3.036081,7.006497,2.612325,5.376301,2698.090000,509.390000,62516.000000,2681.845000,526.880000,61614.500000
10.650000,2471.673192,468.391150,2.050172,7.020538,2.614505,5.376301,2723.480000,509.500000,62310.000000,2701.415000,519.195000,61457.500000
10.700000,2500.708828,470.032295,1.912373,7.034561,2.616717,5.376301,2743.990000,509.630000,62144.000000,2720.590000,511.800000,61304.000000
10.750000,2529.607973,471.595834,1.752066,7.048570,2.618959,5.376301,2762.060000,509.700000,61998.000000,2741.055000,504.820000,61140.500000
10.800000,2558.338632,473.007379,0.826006,7.062569,2.621229,5.376301,2779.550000,509.730000,61857.000000,2761.000000,498.335000,60981.500000
10.850000,2586.976693,474.411731,1.017498,7.076562,2.623526,5.376301,2800.420000,509.770000,61689.000000,2787.280000,492.430000,60772.500000
10.900000,2615.506442,475.770372,1.205430,7.090552,2.625848,5.376301,2816.490000,509.820000,61560.000000,2807.575000,487.165000,60611.500000
10.950000,2643.905811,477.012499,0.387095,7.104542,2.628194,5.376301,2834.320000,509.840000,61417.000000,2835.315000,482.455000,60392.000000
11.000000,2672.234018,478.232696,0.302029,7.118537,2.630561,5.376301,2862.330000,509.850000,61193.000000,2854.830000,478.280000,60238.000000
11.050000,2700.517047,479.345894,-0.739947,7.132539,2.632950,5.376301,2891.430000,509.790000,60961.000000,2877.180000,474.575000,60062.000000
11.100000,2728.749468,480.413855,-0.946269,7.146553,2.635358,5.376301,2914.820000,509.700000,60775.000000,2896.645000,471.325000,59909.000000
11.150000,2756.853090,481.474333,-0.704539,7.160581,2.637785,5.376301,2934.740000,509.650000,60617.000000,2918.205000,468.445000,59740.000000
11.200000,2784.862886,482.407944,-1.524928,7.174626,2.640229,5.376301,2955.710000,509.550000,60451.000000,2941.725000,465.940000,59556.000000
11.250000,2812.755814,483.284947,-2.222832,7.188690,2.642688,5.376301,2974.700000,509.440000,60301.000000,2966.525000,463.765000,59362.500000
11.300000,2840.593041,484.174512,-1.979545,7.202776,2.645162,5.376301,2996.260000,509.340000,60131.000000,2992.485000,461.920000,59160.500000
11.350000,2868.370948,485.007311,-2.279322,7.216885,2.647650,5.376301,3018.770000,509.230000,59954.000000,3018.460000,460.380000,58959.000000
11.400000,2896.155903,485.809766,-2.719934,7.231021,2.650151,5.376301,3043.250000,509.090000,59762.000000,3048.640000,459.140000,58725.500000
11.450000,2923.939237,486.549359,-3.302237,7.245188,2.652663,5.376301,3071.370000,508.900000,59542.000000,3071.970000,458.175000,58545.500000
11.500000,2951.722910,487.295533,-3.380255,7.259387,2.655186,5.376301,3096.500000,508.720000,59346.000000,3097.315000,457.465000,58350.500000
11.550000,2979.437624,487.987997,-3.688347,7.273622,2.657719,5.376301,3127.870000,508.550000,59102.000000,3110.270000,456.995000,58251.000000
11.600000,3006.998477,488.605861,-4.398661,7.287894,2.660261,5.376301,3152.640000,508.340000,58910.000000,3123.055000,456.695000,58153.000000
11.650000,3034.393091,489.162960,-4.657604,7.302202,2.662811,5.376301,3176.430000,508.100000,58726.000000,3135.325000,456.530000,58059.000000
11.700000,3061.550204,489.646809,-4.458441,7.316545,2.665368,5.376301,3188.090000,507.840000,58636.000000,3151.805000,456.455000,57933.000000
11.750000,3088.479241,490.059547,-4.496240,7.330922,2.667929,5.376301,3202.880000,507.620000,58522.000000,3168.970000,456.445000,57802.000000
11.800000,3115.161474,490.416128,-4.465993,7.345332,2.670494,5.376301,3212.100000,507.420000,58451.000000,3191.815000,456.495000,57628.000000
11.850000,3141.682006,490.748533,-4.101376,7.359772,2.673061,5.376301,3228.750000,507.210000,58323.000000,3216.565000,456.590000,57440.000000
11.900000,3168.104579,490.947088,-5.396323,7.374243,2.675631,5.376301,3247.120000,506.910000,58182.000000,3245.410000,456.690000,57221.500000
11.950000,3194.511083,491.093678,-6.005838,7.388746,2.678200,5.376301,3268.670000,506.580000,58017.000000,3276.135000,456.770000,56989.500000
12.000000,3220.870581,491.376606,-4.445287,7.403282,2.680771,5.376301,3292.370000,506.340000,57836.000000,3295.855000,456.885000,56841.000000
12.050000,3247.216768,491.489914,-5.850011,7.417853,2.683341,5.376301,3325.330000,506.020000,57585.000000,3324.345000,457.025000,56627.000000
12.100000,3273.611207,491.565745,-6.946774,7.432460,2.685911,5.376301,3353.910000,505.630000,57368.000000,3346.100000,457.130000,56464.000000
12.150000,3299.925975,491.640649,-7.397021,7.447105,2.688479,5.376301,3373.200000,505.230000,57222.000000,3369.585000,457.170000,56288.500000
12.200000,3326.150217,491.563241,-8.787752,7.461789,2.691047,5.376301,3400.340000,504.750000,57017.000000,3388.030000,457.140000,56151.000000
12.250000,3352.286621,491.598914,-7.990492,7.476510,2.693612,5.376301,3423.440000,504.360000,56843.000000,3410.545000,457.015000,55983.500000
12.300000,3378.359526,491.576431,-8.114974,7.491270,2.696174,5.376301,3446.600000,503.970000,56669.000000,3433.320000,456.800000,55814.500000
12.350000,3404.335249,491.633904,-6.943203,7.506068,2.698733,5.376301,3464.610000,503.640000,56534.000000,3456.620000,456.470000,55642.000000
12.400000,3430.207278,491.524003,-8.287634,7.520903,2.701288,5.376301,3485.990000,503.230000,56374.000000,3479.505000,456.020000,55473.000000
12.450000,3455.990554,491.411070,-8.431893,7.535776,2.703839,5.376301,3509.850000,502.770000,56196.000000,3501.290000,455.435000,55312.500000
12.500000,3481.729006,491.258023,-8.752169,7.550686,2.706385,5.376301,3531.740000,502.320000,56033.000000,3525.850000,454.695000,55132.000000
12.550000,3507.385009,491.175340,-7.819238,7.565633,2.708926,5.376301,3556.110000,501.930000,55852.000000,3545.150000,453.790000,54990.500000
12.600000,3532.985401,490.976761,-8.658319,7.580617,2.711461,5.376301,3578.120000,501.480000,55689.000000,3572.295000,452.725000,54792.000000
12.650000,3558.514000,490.750788,-9.389915,7.595639,2.713990,5.376301,3601.940000,501.010000,55513.000000,3592.590000,451.500000,54644.000000
12.700000,3583.978694,490.459240,-9.965671,7.610696,2.716512,5.376301,3623.100000,500.470000,55357.000000,3625.100000,450.115000,54407.500000
12.750000,3609.481188,490.280218,-9.156646,7.625791,2.719028,5.376301,3649.480000,500.020000,55163.000000,3655.795000,448.580000,54185.000000
12.800000,3634.995112,489.984853,-10.433419,7.640925,2.721538,5.376301,3669.390000,499.500000,55017.000000,3686.940000,446.900000,53960.000000
12.850000,3660.541932,489.711205,-10.752338,7.656098,2.724041,5.376301,3701.660000,498.930000,54781.000000,3716.310000,445.095000,53748.500000
12.900000,3686.163245,489.472339,-10.545362,7.671313,2.726537,5.376301,3729.370000,498.420000,54579.000000,3744.590000,443.145000,53545.500000
12.950000,3711.844587,489.326027,-10.008602,7.686571,2.729027,5.376301,3761.840000,497.930000,54343.000000,3770.580000,441.065000,53359.500000
13.000000,3737.541035,489.051170,-11.030465,7.701874,2.731511,5.376301,3789.460000,497.360000,54143.000000,3793.765000,438.850000,53194.000000
13.050000,3782.208207,493.684600,-10.764086,6.362955,2.497196,5.376298,3817.850000,496.830000,53938.000000,3822.565000,436.525000,52989.000000
13.100000,3817.261345,495.857241,-9.899396,5.566812,2.375434,5.376298,3845.350000,496.310000,53740.000000,3838.260000,434.080000,52877.500000
13.150000,3847.509306,496.692511,-10.691836,5.026364,2.303096,5.376298,3869.450000,495.760000,53567.000000,3856.820000,431.520000,52746.000000
13.200000,3875.265205,496.934881,-10.580206,4.630383,2.256920,5.376297,3894.730000,495.230000,53386.000000,3870.100000,428.845000,52652.000000
13.250000,3901.410566,496.611723,-12.574879,4.325529,2.226238,5.376297,3913.910000,494.600000,53249.000000,3891.485000,426.090000,52501.000000
13.300000,3926.441906,496.117251,-11.510336,4.082615,2.205436,5.376297,3930.460000,493.990000,53131.000000,3911.280000,423.275000,52361.500000
13.350000,3950.522105,495.303146,-12.091431,3.884144,2.191267,5.376297,3946.620000,493.390000,53016.000000,3932.120000,420.405000,52215.000000
13.400000,3974.180375,494.347554,-12.478647,3.718920,2.181715,5.376297,3965.480000,492.750000,52882.000000,3953.715000,417.495000,52063.500000
13.450000,3997.440635,493.311068,-12.296536,3.579405,2.175460,5.376297,3983.540000,492.130000,52754.000000,3974.795000,414.555000,51916.000000
13.500000,4020.488155,492.222670,-12.027464,3.460304,2.171599,5.376296,4006.310000,491.530000,52593.000000,3993.335000,411.605000,51786.500000
13.550000,4043.305331,491.054570,-12.158463,3.357780,2.169489,5.376296,4025.150000,490.930000,52460.000000,4012.565000,408.640000,51652.500000
13.600000,4065.904226,489.791860,-12.466935,3.268961,2.168661,5.376296,4048.160000,490.310000,52298.000000,4029.245000,405.640000,51536.500000
13.650000,4088.117610,488.418194,-12.516535,3.191653,2.168764,5.376296,4064.960000,489.680000,52180.000000,4040.400000,402.640000,51459.000000
13.700000,4109.929877,486.827772,-13.206482,3.124135,2.169525,5.376296,4089.780000,488.990000,52006.000000,4056.695000,399.650000,51346.000000
13.750000,4131.515156,485.172059,-13.501474,3.065044,2.170736,5.376296,4101.500000,488.320000,51924.000000,4073.460000,396.705000,51230.000000
13.800000,4152.696498,483.407345,-12.925489,3.013272,2.172229,5.376296,4113.810000,487.670000,51838.000000,4097.275000,393.805000,51065.500000
13.850000,4173.730479,481.572668,-12.930446,2.967909,2.173873,5.376296,4128.290000,487.050000,51737.000000,4120.140000,390.980000,50908.000000
13.900000,4194.628887,479.667350,-13.343893,2.928200,2.175562,5.376296,4149.110000,486.390000,51592.000000,4142.550000,388.230000,50754.000000
13.950000,4215.609799,477.791752,-13.553533,2.893506,2.177208,5.376296,4169.410000,485.700000,51451.000000,4165.890000,385.590000,50594.000000
14.000000,4236.664054,475.913167,-13.883585,2.863284,2.178744,5.376296,4192.490000,485.010000,51291.000000,4192.515000,383.030000,50412.000000
14.050000,4257.839767,474.204146,-12.955586,2.837063,2.180115,5.376296,4213.760000,484.390000,51144.000000,4212.755000,380.580000,50274.000000
14.100000,4278.892620,472.392296,-13.012611,2.814429,2.181274,5.376296,4237.530000,483.720000,50980.000000,4225.975000,378.220000,50184.000000
14.150000,4299.768634,470.515475,-12.977221,2.795014,2.182185,5.376296,4262.390000,483.060000,50809.000000,4238.265000,375.960000,50100.500000
14.200000,4320.399947,468.512135,-13.643024,2.778491,2.182821,5.376296,4283.230000,482.380000,50666.000000,4249.390000,373.810000,50025.000000
14.250000,4340.765725,466.313318,-14.965172,2.764564,2.183159,5.376296,4297.250000,481.610000,50570.000000,4268.425000,371.780000,49896.000000
14.300000,4360.779220,463.988025,-15.432885,2.752968,2.183182,5.376296,4311.580000,480.830000,50472.000000,4281.880000,369.870000,49805.000000
14.350000,4380.478903,461.576832,-14.958639,2.743460,2.182881,5.376296,4324.330000,480.070000,50385.000000,4305.880000,368.080000,49643.000000
14.400000,4399.961743,459.061202,-15.228138,2.735822,2.182248,5.376296,4338.990000,479.320000,50285.000000,4324.510000,366.425000,49517.500000
14.450000,4419.176797,456.482497,-14.911582,2.729855,2.181283,5.376296,4356.190000,478.570000,50168.000000,4341.100000,364.905000,49406.000000
14.500000,4438.194175,453.851424,-14.646736,2.725377,2.179986,5.376296,4374.880000,477.830000,50041.000000,4358.690000,363.515000,49288.000000
14.550000,4457.094271,451.131745,-15.506110,2.722222,2.178365,5.376296,4395.980000,477.060000,49898.000000,4379.380000,362.250000,49149.500000
14.600000,4475.987475,448.535136,-14.953935,2.720240,2.176426,5.376296,4412.250000,476.320000,49788.000000,4399.210000,361.100000,49017.000000
14.650000,4494.666941,445.861013,-14.963903,2.719293,2.174182,5.376296,4428.540000,475.580000,49678.000000,4416.315000,360.070000,48903.000000
14.700000,4513.270934,443.244048,-14.368147,2.719253,2.171645,5.376296,4450.060000,474.870000,49533.000000,4437.885000,359.170000,48759.500000
14.750000,4531.805588,440.521531,-15.834902,2.720007,2.168830,5.376296,4468.210000,474.060000,49411.000000,4453.780000,358.400000,48654.000000
14.800000,4550.260247,437.816093,-16.355904,2.721447,2.165753,5.376296,4488.330000,473.230000,49276.000000,4478.090000,357.770000,48493.000000
14.850000,4568.691477,435.195005,-15.996622,2.723479,2.162433,5.376296,4509.700000,472.420000,49133.000000,4493.370000,357.255000,48392.000000
14.900000,4586.889420,432.508506,-16.025930,2.726014,2.158887,5.376296,4526.320000,471.640000,49022.000000,4508.295000,356.855000,48293.500000
14.950000,4604.867037,429.736193,-16.539936,2.728972,2.155135,5.376296,4547.020000,470.830000,48884.000000,4521.580000,356.545000,48206.000000
15.000000,4622.711792,427.071996,-15.317539,2.732279,2.151169,5.215121,4566.270000,470.090000,48756.000000,4541.960000,356.325000,48072.000000
15.050000,4640.474839,424.411460,-15.090171,2.735858,2.146965,4.130854,4578.020000,469.370000,48678.000000,4560.930000,356.190000,47947.500000
15.100000,4657.940109,421.630832,-15.240398,2.739629,2.142648,3.613371,4592.040000,468.630000,48585.000000,4575.285000,356.125000,47853.500000
15.150000,4675.102804,418.791977,-15.143457,2.743528,2.138214,3.323989,4611.990000,467.860000,48453.000000,4585.295000,356.120000,47788.000000
15.200000,4691.985703,415.745750,-15.797445,2.747506,2.133675,3.150337,4630.770000,467.030000,48329.000000,4597.855000,356.145000,47706.000000
15.250000,4708.755887,412.769425,-16.027364,2.751525,2.129047,3.042277,4645.480000,466.200000,48232.000000,4616.335000,356.235000,47585.500000
15.300000,4725.288071,409.743481,-16.212749,2.755556,2.124347,2.973654,4656.420000,465.370000,48160.000000,4630.620000,356.375000,47492.500000
15.350000,4741.523652,406.638617,-16.356132,2.759574,2.119591,2.929551,4667.070000,464.540000,48090.000000,4648.625000,356.570000,47375.500000
15.400000,4757.552966,403.525270,-16.412705,2.763558,2.114795,2.900999,4685.050000,463.770000,47972.000000,4664.280000,356.820000,47274.000000
15.450000,4773.552721,400.522842,-16.275848,2.767494,2.109975,2.882428,4703.220000,463.020000,47853.000000,4689.855000,357.120000,47108.500000
15.500000,4789.677189,397.711963,-16.011633,2.771373,2.105148,2.870313,4717.900000,462.310000,47757.000000,4712.170000,357.465000,46964.500000
15.550000,4805.723735,394.866815,-16.098834,2.775187,2.100329,2.862395,4735.670000,461.510000,47641.000000,4731.660000,357.840000,46839.000000
15.600000,4821.781240,392.021435,-16.538067,2.778928,2.095533,2.857213,4757.010000,460.660000,47502.000000,4748.080000,358.240000,46733.500000
15.650000,4837.883549,389.349550,-16.576183,2.782591,2.090774,2.853818,4781.490000,459.830000,47343.000000,4766.480000,358.630000,46615.500000
15.700000,4854.073704,386.727898,-16.902140,2.786174,2.086066,2.851592,4799.540000,458.970000,47226.000000,4784.215000,359.030000,46502.000000
15.750000,4870.166122,384.170232,-16.974657,2.789672,2.081420,2.850133,4815.160000,458.120000,47125.000000,4800.570000,359.420000,46397.500000
15.800000,4886.188950,381.620341,-17.149917,2.793083,2.076847,2.849175,4834.050000,457.280000,47003.000000,4814.840000,359.830000,46306.500000
15.850000,4902.065225,379.138818,-16.963025,2.796402,2.072357,2.848547,4851.900000,456.490000,46888.000000,4827.170000,360.245000,46228.000000
15.900000,4917.856146,376.638665,-17.011619,2.799627,2.067958,2.848135,4869.630000,455.670000,46774.000000,4845.495000,360.660000,46111.500000
15.950000,4933.611331,374.242703,-16.793829,2.802759,2.063659,2.847864,4883.340000,454.870000,46686.000000,4861.970000,361.060000,46007.000000
16.000000,4949.217888,371.743373,-17.030301,2.805797,2.059466,2.847687,4896.600000,454.020000,46601.000000,4883.445000,361.445000,45871.000000
16.050000,4964.783689,369.335604,-17.016096,2.808742,2.055386,2.847570,4911.910000,453.190000,46503.000000,4902.840000,361.805000,45748.500000
